"","x"
"1",0
"2",0.145388338841899
"3",0.232500179443736
"4",0.251049310977536
"5",0.268538268203433
"6",0.277682293321282
"7",0.315823003720697
"8",0.325419976846207
"9",0.35025387366978
"10",0.354856780061991
"11",0.363592424924367
"12",0.382212548213205
"13",0.386005108053924
"14",0.391970728415629
"15",0.392767349226183
"16",0.394167902034033
"17",0.411125180583044
"18",0.415736024824969
"19",0.416605529289738
"20",0.430861325720995
"21",0.441756985131409
"22",0.443943512545752
"23",0.44995869222729
"24",0.45056179853583
"25",0.457372902133795
"26",0.46151776706488
"27",0.464771523555551
"28",0.471363395748238
"29",0.481653697994042
"30",0.48236692718157
"31",0.488863921896741
"32",0.489275474889383
"33",0.492091008553528
"34",0.492720852363382
"35",0.493613524236416
"36",0.501670475481372
"37",0.503833781577435
"38",0.508843361148843
"39",0.512261014945298
"40",0.514855750907222
"41",0.515801920457513
"42",0.519795078591994
"43",0.522259331288383
"44",0.526115997184252
"45",0.530192887463359
"46",0.532789243604758
"47",0.538624134049175
"48",0.542373269728467
"49",0.545016382975932
"50",0.547903717500327
"51",0.551485599161778
"52",0.554400042280013
"53",0.558529303596009
"54",0.561545454522627
"55",0.563095650456075
"56",0.566823613549273
"57",0.570211787130363
"58",0.573690660025405
"59",0.5767939174226
"60",0.579718630932033
"61",0.582982937021303
"62",0.586965871402688
"63",0.588294696202845
"64",0.588812535537597
"65",0.589921620631998
"66",0.594258184056812
"67",0.597068672139644
"68",0.600535655777442
"69",0.602707096267271
"70",0.604970787947596
"71",0.608403054351048
"72",0.611039280946913
"73",0.615158525787127
"74",0.617276549683016
"75",0.621250291467203
"76",0.624013822471916
"77",0.626322352580063
"78",0.626789190098575
"79",0.629277054443568
"80",0.630283911481098
"81",0.631463253580498
"82",0.63259745832708
"83",0.633711127990981
"84",0.635662029248278
"85",0.639174915582272
"86",0.641206335370262
"87",0.642080632631818
"88",0.644199742749023
"89",0.646712454544348
"90",0.646985600996059
"91",0.647206096747954
"92",0.647685322745968
"93",0.648372587336622
"94",0.649876035070556
"95",0.651263823001672
"96",0.651692030814944
"97",0.652364870191656
"98",0.654852970637463
"99",0.655378669842672
"100",0.655583915878538
"101",0.658395608535334
"102",0.660486378911379
"103",0.661044838959442
"104",0.662200134006912
"105",0.664788966576755
"106",0.665766644931177
"107",0.668026444759092
"108",0.670586964786801
"109",0.671825467910675
"110",0.672863604701912
"111",0.675137216505343
"112",0.677419532784175
"113",0.677711712380695
"114",0.677789431354582
"115",0.679392835212222
"116",0.679791800505019
"117",0.680167333424656
"118",0.681527169511937
"119",0.683555790345962
"120",0.684429062414539
"121",0.685653588751036
"122",0.686776382301069
"123",0.687790548355007
"124",0.689643199133316
"125",0.690604257967957
"126",0.691402650495643
"127",0.693264977001035
"128",0.695086731874267
"129",0.696492377105763
"130",0.697964975031584
"131",0.698795054146848
"132",0.699132263122032
"133",0.699976685367322
"134",0.700251881019851
"135",0.701740525151833
"136",0.703610387424825
"137",0.705030176571973
"138",0.706795949404369
"139",0.707119799269016
"140",0.707738241358764
"141",0.708772391435474
"142",0.709038617062928
"143",0.709705196098496
"144",0.710469010077685
"145",0.712373372064129
"146",0.71266630053764
"147",0.714332795232171
"148",0.715009848605961
"149",0.716329296492962
"150",0.71794138645536
"151",0.719561852326999
"152",0.720583525536061
"153",0.72192934254313
"154",0.722602932494043
"155",0.723208249538234
"156",0.724895071100911
"157",0.725305128571701
"158",0.726368819223853
"159",0.72648386326088
"160",0.726583252660305
"161",0.727896110502481
"162",0.728513445103536
"163",0.729876088303383
"164",0.730024303112093
"165",0.731066184439072
"166",0.732854220720929
"167",0.733777030928399
"168",0.735418161828435
"169",0.735611124714518
"170",0.736541628415031
"171",0.736712514598492
"172",0.736955788830185
"173",0.736971238055953
"174",0.738250889210048
"175",0.738634310289005
"176",0.73958994443347
"177",0.740261803327256
"178",0.741780389564805
"179",0.742035999900674
"180",0.743011309170894
"181",0.744113762868965
"182",0.744367784146687
"183",0.745885034640013
"184",0.747015846072384
"185",0.748525870749881
"186",0.749186294120446
"187",0.749478015909537
"188",0.75085234073896
"189",0.751562476797835
"190",0.752789394569359
"191",0.753334747157254
"192",0.75431970333633
"193",0.755033913185677
"194",0.755977350549126
"195",0.757069119073019
"196",0.75735280709779
"197",0.757983071104209
"198",0.758186873558174
"199",0.759192027449553
"200",0.75959169781068
"201",0.760172148958548
"202",0.760516616996382
"203",0.760903751803593
"204",0.761585189504493
"205",0.761827777813894
"206",0.763166791566656
"207",0.763325132951992
"208",0.763546489027162
"209",0.763668786932049
"210",0.763933867531461
"211",0.764701798831455
"212",0.765646271909552
"213",0.76692714092757
"214",0.766992853859726
"215",0.767059469348546
"216",0.768153700541677
"217",0.76945069335364
"218",0.770394139146251
"219",0.771048793269109
"220",0.772199681310066
"221",0.772813946744673
"222",0.773236043040411
"223",0.774480168906354
"224",0.775403342556862
"225",0.776023701309562
"226",0.776422708805905
"227",0.776543071334048
"228",0.777587129814822
"229",0.778493001411953
"230",0.779574949290483
"231",0.779956207192632
"232",0.781243841568682
"233",0.782428705260698
"234",0.783238321575816
"235",0.783950878306776
"236",0.784643567858248
"237",0.785270059043289
"238",0.786457783049087
"239",0.787478564163361
"240",0.788162485559354
"241",0.788620885581723
"242",0.789680654640836
"243",0.79057483784804
"244",0.790698859290305
"245",0.791056187989018
"246",0.791913815250464
"247",0.793064469849288
"248",0.79388879621696
"249",0.794299072053186
"250",0.794551279380685
"251",0.795332277776373
"252",0.79562556159627
"253",0.796076513266242
"254",0.796081755808773
"255",0.796261321894092
"256",0.797438865535285
"257",0.79851011178314
"258",0.798807800346829
"259",0.799952267326376
"260",0.800095691554099
"261",0.800161800565268
"262",0.801191815070744
"263",0.801253555531349
"264",0.802267871848717
"265",0.802744904029989
"266",0.802846196155774
"267",0.802988078902863
"268",0.803463620483108
"269",0.804450920106288
"270",0.804584532507411
"271",0.805201332473557
"272",0.806108794215132
"273",0.80625052950828
"274",0.806411772137744
"275",0.806656235565694
"276",0.807337754557542
"277",0.80780648712902
"278",0.808136698234178
"279",0.808411249287324
"280",0.80897371198994
"281",0.809608540178836
"282",0.809981875971831
"283",0.810138837595087
"284",0.810967315287057
"285",0.811967384751557
"286",0.812609932327003
"287",0.813652261111192
"288",0.813737426083944
"289",0.813796570781396
"290",0.814211541199875
"291",0.81504444638455
"292",0.815093754755336
"293",0.815575974396313
"294",0.815720821327116
"295",0.816515530645842
"296",0.817290352692312
"297",0.817800508937178
"298",0.818169927265991
"299",0.818840382964166
"300",0.81904512188374
"301",0.819339813134448
"302",0.819785736016994
"303",0.820759532417891
"304",0.82146241508116
"305",0.822314981150114
"306",0.822316100388164
"307",0.822894315740678
"308",0.82366159835676
"309",0.824546233092549
"310",0.825321138954467
"311",0.825993373964832
"312",0.826730857004373
"313",0.82713930298895
"314",0.827963341848796
"315",0.828431767220873
"316",0.828568567939779
"317",0.829231654167897
"318",0.829422328223133
"319",0.829597858030258
"320",0.82965471875967
"321",0.829707449078647
"322",0.829988987472443
"323",0.830623339507184
"324",0.830789706321491
"325",0.83079151594599
"326",0.831369345580048
"327",0.831714817136104
"328",0.832606298714597
"329",0.832633553743515
"330",0.832797000244421
"331",0.83307274136838
"332",0.833792429907831
"333",0.834559715131006
"334",0.83457297503977
"335",0.835172418072272
"336",0.835660713407417
"337",0.836303456383065
"338",0.836355061592936
"339",0.83666477662217
"340",0.837509835086442
"341",0.837892333929614
"342",0.838399764640335
"343",0.839212652626285
"344",0.839345044581485
"345",0.839793032189099
"346",0.840658616254017
"347",0.841282780068111
"348",0.841456293675495
"349",0.841625449546235
"350",0.841633979834392
"351",0.842163762389414
"352",0.842773640598057
"353",0.843469685226197
"354",0.843614215594784
"355",0.844230878862539
"356",0.844602803138969
"357",0.844716760565451
"358",0.845519251163655
"359",0.846211780826935
"360",0.846653225980264
"361",0.847092301464287
"362",0.84721065978227
"363",0.847380351686698
"364",0.847717912098658
"365",0.848120900325399
"366",0.848446172637573
"367",0.849218673660812
"368",0.849471934607283
"369",0.850110784206605
"370",0.850866512650839
"371",0.851303797342238
"372",0.851984303951516
"373",0.852247758386248
"374",0.852285752175311
"375",0.852996014694046
"376",0.853330614065382
"377",0.853425526189676
"378",0.854214554120141
"379",0.854528784860812
"380",0.854600929920643
"381",0.855330351066768
"382",0.856030891317802
"383",0.856560619282771
"384",0.85677804773353
"385",0.857335705886982
"386",0.857950587590609
"387",0.858707841359402
"388",0.859365096716245
"389",0.85990551791362
"390",0.860032919589633
"391",0.860079495235847
"392",0.860423212145449
"393",0.861066429449865
"394",0.861652491681747
"395",0.862058288764313
"396",0.862385113589286
"397",0.8626554505398
"398",0.863059567369022
"399",0.863539795596165
"400",0.864051661292055
"401",0.864251863787401
"402",0.864834550355492
"403",0.865068037997054
"404",0.865377598052237
"405",0.86584869092278
"406",0.866473709701316
"407",0.866647502427643
"408",0.866777089711578
"409",0.866889940893558
"410",0.867625895873255
"411",0.868318943694978
"412",0.868534866615764
"413",0.869024051930613
"414",0.869106740522762
"415",0.869646384146
"416",0.869806643995156
"417",0.87049838543115
"418",0.871055947863884
"419",0.871739420385664
"420",0.871810354023858
"421",0.871846007632973
"422",0.872420510818976
"423",0.872556351002025
"424",0.87278590961856
"425",0.87338636513436
"426",0.873751173006888
"427",0.874357973676632
"428",0.874498345605664
"429",0.87462697220334
"430",0.875254449054531
"431",0.875845611899376
"432",0.875880845995769
"433",0.876558251975846
"434",0.876758581602612
"435",0.876973496809324
"436",0.877650982384454
"437",0.877842774000677
"438",0.878417705199461
"439",0.878779121567391
"440",0.879304349429956
"441",0.879311144546045
"442",0.879397450871157
"443",0.879468193842136
"444",0.87961895097281
"445",0.880234414082759
"446",0.880612822638819
"447",0.881219617264344
"448",0.881496075199086
"449",0.881574161940886
"450",0.882024146777326
"451",0.88241327003299
"452",0.882837888010056
"453",0.88339474143165
"454",0.883726356014602
"455",0.884322450588704
"456",0.884382910608801
"457",0.884586246793164
"458",0.884708734132891
"459",0.885227766409869
"460",0.885456537138403
"461",0.88567143359141
"462",0.885710561904907
"463",0.885750187426154
"464",0.886398983620197
"465",0.886808651728342
"466",0.887277040373617
"467",0.887850542065497
"468",0.888416793918995
"469",0.888666072412806
"470",0.88906700700029
"471",0.88969308783865
"472",0.890036146093327
"473",0.890440797559264
"474",0.890865980350776
"475",0.891468665277298
"476",0.89183014793651
"477",0.892302542667625
"478",0.892583712658241
"479",0.89261505087352
"480",0.892657691159824
"481",0.893091198681655
"482",0.893622034966257
"483",0.893920119501112
"484",0.894403856807528
"485",0.894700977776873
