,0,1
0,0.10570626753975679,-1.7393606148157352
1,0.10570626753975679,-1.7393606148157352
2,0.10570626753975686,-1.7393606148157352
3,0.10898035547240485,-1.7393606148157352
4,0.10898035547240821,-1.7393606148157352
5,0.10898035547241974,-1.7393606148157352
6,0.11108512628629548,-1.7393606148157352
7,0.11108512628636648,-1.7393606148157352
8,0.11108512628651096,-1.7393606148157352
9,0.1134237605243855,-1.7393606148157352
10,0.11342376052485408,-1.7393606148157352
11,0.11342376052562562,-1.7393606148157352
12,0.11599625818820582,-1.7393606148157352
13,0.11599625819004664,-1.7393606148157352
14,0.11599625819274936,-1.7393606148157352
15,0.11856875585797622,-1.7393606148157352
16,0.11856875586336281,-1.7393606148157352
17,0.11856875587072316,-1.7393606148157352
18,0.12114125354196356,-1.7393606148157352
19,0.12114125355499722,-1.7393606148157352
20,0.12114125357195134,-1.7393606148157352
21,0.12652011234020952,-1.7393606148157352
22,0.12652011236782332,-1.7393606148157352
23,0.1265201124024793,-1.7393606148157352
24,0.12815715641187003,-1.7393606148157352
25,0.1281571564649077,-1.7393606148157352
26,0.12815715652968285,-1.7393606148157352
27,0.13119738111707435,-1.7393606148157352
28,0.13119738121154417,-1.7393606148157352
29,0.1311973813244772,-1.7393606148157352
30,0.13587464993386436,-1.7393606148157352
31,0.13587465009236804,-1.7393606148157352
32,0.13587465027860618,-1.7393606148157352
33,0.13938260185274018,-1.7393606148157352
34,0.13938260210607664,-1.7630220195820776
35,0.13938260239953784,-1.7748526317048416
36,0.14242282724694136,-1.7779020125757892
37,0.14242282763588543,-1.7779021028361963
38,0.1424228280810954,-1.783817454027438
39,0.1463985067928317,-1.798605786876026
40,0.14639850737008792,-1.8074788136652984
41,0.14639850802419216,-1.813394209987776
42,0.1487371430007249,-1.8237915661664164
43,0.14873714383305622,-1.828228056995434
44,0.14873714476800703,-1.8415375746116582
45,0.15318055086690874,-1.84821494382468
46,0.15318055203744,-1.848214955107489
47,0.15318055334235842,-1.848214966390298
48,0.15224510109869144,-1.8371012191760057
49,0.15224510270938818,-1.8222673270395215
50,0.15224510449310097,-1.8133941197280572
51,0.15271283331190982,-1.819309516049158
52,0.15271283548623166,-1.816351930714978
53,0.1527128378799831,-1.7867752198879419
54,0.1550514747481385,-1.7630220195862096
55,0.1550514776338678,-1.7393607050768314
56,0.1550514807942066,-1.7275299124332526
57,0.15692239163975852,-1.6920379858052423
58,0.15692239541200378,-1.6445301410256177
59,0.15692239952384482,-1.585376448584126
60,0.15879331138939534,-1.6090382143879662
61,0.1587933162537696,-1.6090382143962298
62,0.15879332153363074,-1.5735461072391412
63,0.16347059573210776,-1.5498843414297918
64,0.16347060192808213,-1.5143925953198418
65,0.16347060862749588,-1.5262231171815095
66,0.16697856721896293,-1.5143922342809666
67,0.16697857502339486,-1.514392234278212
68,0.16697858343249505,-1.4903580511809758
69,0.16978495356830142,-1.4430359637398138
70,0.16978496329913798,-1.4666970074576402
71,0.16978497375042148,-1.4666970074631491
72,0.17446225343941704,-1.4666970074576402
73,0.17446226545957322,-1.4666970074631491
74,0.17446227833183645,-1.4193745589720943
75,0.1770347897652269,-1.49035841222536
76,0.17703480448663894,-1.514392414794895
77,0.17703482020908942,-1.5262231171815095
78,0.18171210546151928,-1.5735455656698103
79,0.1817121233493727,-1.5972071509597219
80,0.18171214240591557,-1.6208687362468794
81,0.18709102143794226,-1.668191184743444
82,0.1870910430150751,-1.668191365271145
83,0.18709106594877464,-1.6861223638258924
84,0.19059904166283798,-1.6920377150178223
85,0.19059906751431885,-1.6920378052802958
86,0.19059909493203478,-1.6979530662111295
87,0.1936393484998834,-1.7275298221680249
88,0.19363937927776456,-1.7571064878693328
89,0.19363941185496353,-1.7335370591598842
90,0.19714739767107453,-1.644622162211682
91,0.1971474340993199,-1.5436890003309425
92,0.19714747258506166,-1.3366520245217215
93,0.20042160115288263,-1.125906445945012
94,0.20042164403247067,-0.7000012052566043
95,0.20042168925456952,-0.13653069792558958
96,0.20346196142934334,0.7004900064485143
97,0.20346201164354505,-0.1572742321294942
98,0.20346206451390583,-0.7340570326732679
99,0.2072039349318258,-1.1673565300353594
100,0.20720399345165744,-1.3847805497098662
101,0.2072040549717869,-1.59697123101161
102,0.21024434412291884,-1.7038204661906085
103,0.21024441201276983,-1.7868204632568372
104,0.2102444832794626,-1.8252702911352745
105,0.21398637283622063,-1.857851049200168
106,0.2139864512596562,-1.816352066110754
107,0.2139865334708558,-1.8163518855830527
108,0.21679298069990885,-1.8074789490569425
109,0.21679307092564765,-1.8045212283318064
110,0.21679316538648252,-1.7897328052221224
111,0.2226398498339878,-1.7779021479681218
112,0.22263995324205454,-1.7689373707767624
113,0.2226400613710489,-1.7630222001056468
114,0.22755130629081063,-1.7571066683901482
115,0.2275514243788636,-1.7393606148171126
116,0.22755154771432318,-1.7334452636224282
117,0.23199508153354476,-1.70978385885884
118,0.23199521592337807,-1.6979530662125069
119,0.2319953561299509,-1.6861224540869886
120,0.2355034537093615,-1.6681915457878282
121,0.23550360615358262,-1.5972073314929327
122,0.2355037650289946,-1.502562253983121
123,0.24018119902605115,-1.4430352416455363
124,0.2401813714149329,-1.3720510273533957
125,0.2401815508968983,-1.3247289398901971
126,0.24205264509361488,-1.3010678961723705
127,0.24205283946212264,-1.3483899836190414
128,0.24205304163542948,-1.3720513883867609
129,0.24930301799884175,-1.395712793148972
130,0.24930323653383538,-1.3957124321156058
131,0.24930346363760567,-1.3957124321100969
132,0.24813438245805305,-1.419374197911183
133,0.2481346275056637,-1.490358051186485
134,0.24813488194078853,-1.5025615318915977
135,0.2497721900152727,-1.5262229366565627
136,0.24977246408845447,-1.5143924147976495
137,0.24977274842520394,-1.5498845219464747
138,0.25164395072081025,-1.5972067899153382
139,0.2516442565070667,-1.5972073314846689
140,0.25164457349287467,-1.6090382143907207
141,0.25351580939409124,-1.6445301410173538
142,0.25351614976337644,-1.680022067643987
143,0.25351650233080014,-1.6979531564708483
144,0.2532830040198461,-1.733445263621051
145,0.2532833820326412,-1.7689371902531932
146,0.25328377330749535,-1.7808597333023022
147,0.25305031479028733,-1.7897326698297895
148,0.2530507337058508,-1.7926904356861622
149,0.25305116701551694,-1.7986058320072629
150,0.25235002484098085,-1.7986058320079514
151,0.25235048812577443,-1.8074789039263943
152,0.25235096700768445,-1.8193094709192987
153,0.2530530521752688,-1.8267492191964187
154,0.25305356351155756,-1.8341434081866757
155,0.2530540917218524,-1.840058781944224
156,0.2560948617575973,-1.8474755136430516
157,0.2560954250522246,-1.84597420083232
158,0.2560960065745872,-1.8311858228528397
