"","x"
"1",0.0332238575302137
"2",0.175339719297945
"3",0.15393317536163
"4",0.234556914724393
"5",0.180983283202455
"6",0.0784541400742305
"7",0.185617171577157
"8",0.216402754247292
"9",0.170875744469555
"10",0.162148062153863
"11",0.15799749093057
"12",0.186721991257739
"13",0.354187417455524
"14",0.243833391448643
"15",0.287941771006951
"16",0.300925697710872
"17",0.389785084695253
"18",0.355580095883139
"19",0.416519316461333
"20",0.313944381107339
"21",0.397764378915188
"22",0.315861622576325
"23",0.381453659813522
"24",0.431373279221701
"25",0.46945014944035
"26",0.48971816747965
"27",0.463394011695833
"28",0.396401557473557
"29",0.49618217050548
"30",0.438414708346902
"31",0.53040247544893
"32",0.542857090891661
"33",0.556781830298274
"34",0.468755028682564
"35",0.494117394831506
"36",0.476303484880301
"37",0.608540763748342
"38",0.631944994085824
"39",0.472171480476089
"40",0.506579767306035
"41",0.522146577107472
"42",0.669733926591558
"43",0.574425417268895
"44",0.560230097587376
"45",0.595364010370171
"46",0.565026893034338
"47",0.703995154415398
"48",0.740333603586933
"49",0.641943171494861
"50",0.777130679988135
"51",0.7217439764057
"52",0.771457492012036
"53",0.7888463320076
"54",0.662307711161039
"55",0.67483008752029
"56",0.697455992927448
"57",0.765747428168168
"58",0.706397635577712
"59",0.696099603407933
"60",0.781849875937953
"61",0.788660895505055
"62",0.70566391880192
"63",0.854261139536065
"64",0.785047790200266
"65",0.873840381574112
"66",0.816798983240586
"67",0.919853745339821
"68",0.905034375708646
"69",0.846823638694894
"70",0.813065014094329
"71",0.896409449493339
"72",0.965429829724574
"73",0.926979819762161
"74",0.898276627895828
"75",0.998629369574742
"76",0.978013379562518
"77",0.834396786942152
"78",0.91260658144898
"79",0.941939230650658
"80",0.947903724510846
"81",0.943286813419468
"82",0.934163056965911
"83",0.924188086365301
"84",0.972632184768119
"85",0.95896519982599
"86",0.96843924342791
"87",0.991258924184309
"88",1.08774127474514
"89",1.04366906986763
"90",1.025693229278
"91",1.02829140298683
"92",0.987544967364411
"93",1.01910355849519
"94",1.02377549689939
"95",0.998249172624165
