"","x"
"1",0.0335839273581498
"2",0.185916691876931
"3",0.241450536030955
"4",0.102959644435077
"5",0.177359034042018
"6",0.331219031916928
"7",0.192891145903778
"8",0.277255822856486
"9",0.299710217240878
"10",0.257792743160152
"11",0.276750333194344
"12",0.428059484117078
"13",0.504341084599064
"14",0.440045978508981
"15",0.499701720950036
"16",0.471260803654181
"17",0.423227325134714
"18",0.452739027685422
"19",0.567479863080552
"20",0.618250914242749
"21",0.58282222564621
"22",0.605643395281552
"23",0.699989675624056
"24",0.69637760271684
"25",0.733009857001547
"26",0.641291831816983
"27",0.819444954471029
"28",0.720613027229578
"29",0.856177507056389
"30",0.776651879757449
"31",0.758966316660271
"32",0.73271422672719
"33",0.903760830551471
"34",0.818605957837871
"35",0.933070154920435
"36",0.860821526648918
"37",0.844256349134664
"38",0.956783763615286
"39",0.881991464606889
"40",0.889573657636223
"41",0.917396931909018
"42",1.00149299600536
"43",0.976893275390811
"44",1.00489164864173
"45",1.03051756333505
"46",1.01145190781903
"47",1.03082804163662
"48",1.13212941087722
"49",1.11187025054762
"50",0.996202830349881
"51",0.969250247379076
"52",1.14903148825928
"53",1.07836609590434
"54",1.15659504014735
"55",1.04045879164652
"56",1.08708059564132
"57",1.12307728513066
"58",1.10517212613931
"59",1.00894470571456
"60",1.00813878996607
"61",1.04822720126911
"62",1.18599082623552
"63",1.04247985282856
"64",1.19133639867148
"65",1.05044753596496
"66",1.13316192005677
"67",1.04126565545312
"68",1.17359557708647
"69",1.0465405544256
"70",1.01140000730694
"71",1.1185796482369
"72",1.11952407546908
"73",1.11761366071827
"74",1.01870883836715
"75",1.13638983409278
"76",0.958112132665088
"77",1.13096822848483
"78",0.992955108133383
"79",1.04873139531341
"80",0.997583228414326
"81",1.07552299246652
"82",0.912862726181246
"83",0.919427670449042
"84",1.04163943524472
"85",0.939118636150537
"86",0.98699571649491
"87",0.958760318036994
"88",0.803674644225682
"89",0.862078110885316
"90",0.854691383395559
"91",0.762402853095999
"92",0.901807514118116
"93",0.831982586418094
"94",0.90017798394464
"95",0.755686775347023
"96",0.783754716156515
"97",0.689450653647677
"98",0.693145517335571
"99",0.70316433586317
"100",0.715541392859835
"101",0.628694426719031
"102",0.616627641986815
"103",0.698296742833375
"104",0.700331995108259
"105",0.61757944235455
"106",0.497239287632873
"107",0.469717025694373
"108",0.417598529632006
"109",0.428980802786858
"110",0.419814155678106
"111",0.369391023468317
"112",0.469494423778297
"113",0.350136355409743
"114",0.31471323669581
"115",0.355283650015243
"116",0.299857439083658
"117",0.238238551512867
"118",0.328103946183037
"119",0.226193947460499
"120",0.31794947438422
"121",0.211097911479055
"122",0.20405086415229
"123",0.126551125289855
"124",0.174596629821344
"125",0.0748587917070839
"126",0.205995096702709
"127",0.18756486051528
"128",0.229642908660374
"129",0.268743019517615
"130",0.282294279490741
"131",0.242364552127194
"132",0.357994166422796
"133",0.258683069747448
"134",0.403040080966108
"135",0.39904241906921
"136",0.419319802575469
"137",0.454122376401322
"138",0.330610035355704
"139",0.352370638128461
"140",0.521073311994626
"141",0.454942776630955
"142",0.426012951607619
"143",0.589058898745972
"144",0.58874219699519
"145",0.677080736308058
"146",0.60780147563955
"147",0.71894209742841
"148",0.666480623591452
"149",0.593633558167076
"150",0.783457495567222
"151",0.645863873196271
"152",0.760940497537442
"153",0.834271567692654
"154",0.668744858256075
"155",0.724736000209853
"156",0.830172790452243
"157",0.786862131838503
"158",0.907557632407259
"159",0.952125953190124
"160",0.820910380328289
"161",0.889986629935423
"162",0.911135343782078
"163",0.877393326412758
"164",0.89843964717298
"165",0.898741616897909
"166",1.04850402167066
"167",1.04679200924376
"168",1.05939931298742
"169",0.894271151102088
"170",1.10360917101559
"171",1.08307826625172
"172",0.964232829080202
"173",1.09654786399505
"174",1.00225124142537
"175",1.11514805446737
"176",0.989146304534059
"177",1.15623191263243
"178",1.0601076928024
"179",1.02716851670963
"180",1.07385186640487
"181",1.08983543473195
"182",1.05740124427635
"183",1.01425296753159
"184",1.10490772368302
"185",1.12027315514472
"186",1.13471439071661
"187",1.13987023319061
"188",1.13206353570278
"189",1.05361515246993
"190",1.00417105325807
"191",1.12392167400484
"192",1.11221695570721
"193",1.14921102442701
"194",1.11600416125629
"195",1.09348368224629
"196",1.17397254150097
"197",0.995875110576006
"198",1.1018864512322
"199",0.979198284012508
"200",0.988373010404262
"201",1.01765744218076
"202",1.03944291932448
"203",1.07618045542134
"204",1.08691061883223
"205",1.0419675146876
"206",0.914560327245794
"207",1.00538300422157
"208",0.888302909353771
"209",0.983959786873304
"210",0.877018062567962
"211",0.947061081611953
"212",0.990267505187413
"213",0.855257986666109
"214",0.985251809528538
"215",0.786711899483791
"216",0.778453188255524
"217",0.82248847014838
"218",0.773637781922522
"219",0.752826045179145
"220",0.800326929226323
"221",0.846489775781053
"222",0.74515289743957
"223",0.731112797168381
"224",0.686881676746037
"225",0.678133141171951
"226",0.705105696743286
"227",0.660927706431357
"228",0.597712329116805
"229",0.667209427229223
"230",0.658399172079449
"231",0.656473850055953
"232",0.616744586669775
"233",0.520731780544657
"234",0.392190288747983
"235",0.391283017591415
"236",0.541665519129576
"237",0.44936524703683
"238",0.410640284378426
"239",0.30097465865007
"240",0.432456709309244
"241",0.416576872050442
"242",0.333155096088111
"243",0.312361007357177
"244",0.215619636163112
"245",0.254404994161011
"246",0.194419559383868
"247",0.15724505219949
"248",0.154316764183326
"249",0.1203606798487
"250",0.14752669800073
"251",0.0581814721400135
"252",0.189128323968483
"253",0.132978044975229
"254",0.108230379982024
"255",0.185065420265453
"256",0.179284197999161
"257",0.267215108579186
"258",0.394270196369425
"259",0.326991944696435
"260",0.413193012219617
"261",0.354941069713518
"262",0.310097133420753
"263",0.415429995810183
"264",0.453029870715083
"265",0.423960154837771
"266",0.455633944734322
"267",0.561277745065083
"268",0.56077050476608
"269",0.523280004521257
"270",0.559436876977494
"271",0.651620786341934
"272",0.686519180697544
"273",0.579394269767909
"274",0.63263847723969
"275",0.647799164677803
"276",0.646928929408517
"277",0.729308827017732
"278",0.814225480151967
"279",0.673151925154496
"280",0.818110516279742
"281",0.846150716725142
"282",0.78342907114588
"283",0.837281910847958
"284",0.898221622459687
"285",0.809290048679552
"286",0.795627474144542
"287",0.862677761394005
"288",0.862646856082476
"289",0.945604436294578
"290",0.904766220397008
"291",0.909233538899564
"292",0.880508139407286
"293",1.05260630070368
"294",1.05533677538385
"295",1.05300913650487
"296",0.916731422943886
"297",0.981134530303307
"298",1.01052715046271
"299",1.07137460966999
"300",1.08275968575277
"301",1.08203149287334
"302",1.15382188757597
"303",1.0238923270312
"304",1.08683906587508
"305",1.11013819881656
"306",1.17428644010696
"307",1.05368712961596
"308",1.0899426810488
"309",1.19345027835024
"310",1.04659073048581
"311",1.04882714413768
"312",1.00978536350596
"313",1.09609130617174
"314",1.1123077184028
"315",1.16179413169932
"316",1.00985502691855
"317",1.09495113026796
"318",1.06995712167505
"319",1.09407451129418
"320",1.05615978039742
"321",1.01821766108011
"322",0.985034699790257
"323",0.969165022845332
"324",1.10704643049581
"325",1.08866375697203
"326",1.03462609408828
"327",1.03360653378941
"328",1.09583065035497
"329",1.07938646202896
"330",0.93260983337593
"331",1.02853121234564
"332",0.991199637131265
"333",1.01722979536655
"334",0.889049236988642
"335",0.972487722181408
"336",0.896065121665068
"337",0.997996950957796
"338",0.817874246876161
"339",0.807475485664301
"340",0.885428929388737
"341",0.884455900738112
"342",0.753577942872505
"343",0.785536421813818
"344",0.76951256618403
"345",0.696127763375445
"346",0.856559687614906
"347",0.791553748264581
"348",0.756032644846774
"349",0.700085857800643
"350",0.647410610380415
"351",0.569726789215512
"352",0.663703658791019
"353",0.681026237731023
"354",0.688400289866236
"355",0.566588478953276
"356",0.521434776640852
"357",0.59938380120595
"358",0.531575536128868
"359",0.406399516756969
"360",0.436694580185069
"361",0.37820927380407
"362",0.452224649438203
"363",0.430663860828029
"364",0.413733217266111
"365",0.306513057932951
"366",0.31976194384662
"367",0.31164251537858
"368",0.229534673119125
"369",0.339717407174405
"370",0.16376613212298
"371",0.212925939228489
"372",0.245896740642986
"373",0.203421652547997
"374",0.0987176463181358
"375",0.0739822428207848
"376",0.195148109987958
"377",0.111842792339606
"378",0.156578158693068
"379",0.166638817418471
"380",0.190129884067136
"381",0.172005662484092
"382",0.267587204497469
"383",0.253265312266111
"384",0.406261442677729
"385",0.253919599954733
"386",0.472087514779254
"387",0.315579502383592
"388",0.362738731918426
"389",0.534010264610964
"390",0.47339929203394
"391",0.468877197704601
"392",0.533974712674309
"393",0.532225126338127
"394",0.510194069535828
"395",0.578482190332075
"396",0.600794824988676
"397",0.570303605071425
"398",0.714173319037765
"399",0.575126095427133
"400",0.691933291933332
"401",0.638419361050677
"402",0.680814710940532
"403",0.739079317968012
"404",0.787224115612451
"405",0.709026726320192
"406",0.730495419684203
"407",0.916973720003668
"408",0.772563397703779
"409",0.91797098424854
"410",0.969653347334108
"411",0.815061567921632
"412",0.804547020693715
"413",0.905078477661929
"414",0.942451038453199
"415",0.946894629283501
"416",0.890124309714878
"417",0.973702281158441
"418",0.91172184066052
"419",0.918037164197243
"420",1.06168798293863
"421",0.944110149368535
"422",0.96651000632649
"423",0.982556775668034
"424",1.10121130447308
"425",1.04598291985117
"426",1.04379071154004
"427",0.993535380565514
"428",1.16542282854773
"429",1.1228172441825
"430",1.01039736246631
"431",1.09222888271224
"432",1.13545541281734
"433",1.08427644735648
"434",0.997319507346575
"435",1.09804826377269
"436",1.08895123531772
"437",1.17062066389191
"438",1.10261429036911
"439",1.18713824791564
"440",1.06541724529427
"441",1.02676569896666
"442",1.08265863378046
"443",1.1713485261697
"444",0.999959374311304
"445",1.0056399195356
"446",1.11598029806015
"447",1.05645635072708
"448",1.06059317862331
"449",1.06940506071156
"450",1.02529342582807
"451",1.02191627530785
"452",1.04587613804206
"453",0.973302906711824
"454",0.954139850418905
"455",0.967978021334305
"456",0.979723947527758
"457",1.03123616210321
"458",0.926894860066496
"459",0.861223013652482
"460",0.880971338490648
"461",0.944987837979041
"462",0.92978343755739
"463",0.828195400902475
"464",0.87270538109585
"465",0.843884704368403
"466",0.926194124581387
"467",0.769132017163645
"468",0.838609363675865
"469",0.737749395012261
"470",0.779615493057101
"471",0.694850420900154
"472",0.656926778848887
"473",0.789960687636695
"474",0.781743469146516
"475",0.649511762398127
"476",0.747632924266092
"477",0.714262299785151
"478",0.630669539648263
"479",0.612671423315165
"480",0.559602735376616
"481",0.659131314249133
"482",0.581341106195869
"483",0.578184486745659
"484",0.553116463772344
"485",0.493815378620131
"486",0.384858578125106
"487",0.333610457317473
"488",0.38832046390173
"489",0.468514711509182
"490",0.36368997893738
"491",0.259294162766687
"492",0.230476332081987
"493",0.251233717600044
"494",0.27082625816017
"495",0.208349978425683
"496",0.185787039635806
"497",0.0929188574791467
"498",0.245999318825063
"499",0.0745929215742481
"500",0.0127148980274809
"501",0.218929704249485
"502",0.197594898099063
"503",0.241104525806062
"504",0.186700447382509
"505",0.278167629535454
"506",0.243077116994185
"507",0.289256218295706
"508",0.277412175199525
"509",0.300302920380287
"510",0.442455933200889
"511",0.410276201513319
"512",0.47339370963757
"513",0.389381146845909
"514",0.359938132071959
"515",0.511419169240474
"516",0.540766447079691
"517",0.477534277138105
"518",0.446311896325025
"519",0.561248241148314
"520",0.655936150996645
"521",0.615829225660397
"522",0.657300765666335
"523",0.606354955477401
"524",0.659421019287713
"525",0.606557916306724
"526",0.679159644256782
"527",0.822418925474696
"528",0.658205761206941
"529",0.857909946185071
"530",0.799396205026462
"531",0.793619794915767
"532",0.810460549757633
"533",0.804188834741798
"534",0.861126717092565
"535",0.78328525304257
"536",0.838115795247698
"537",0.886173278832282
"538",0.929922868979967
"539",0.941108626322292
"540",1.02540846912439
"541",0.950652968790376
"542",0.981106362309331
"543",0.992113675849013
"544",1.06301061714528
"545",1.06407965740134
"546",0.979746214896332
"547",1.12460577269761
"548",1.10548143437072
"549",1.01656572332079
"550",1.02831638081357
"551",0.970040845296588
"552",1.09026517391852
"553",1.05688113906056
"554",1.01897235036564
"555",1.02935473224089
"556",1.09578643538888
"557",1.00502963441346
"558",1.19140041387154
"559",1.12018765046177
"560",1.09817736729358
"561",1.14841251793048
"562",1.15735011124927
"563",1.05020728181991
"564",1.05342243873245
"565",1.17306560150657
"566",1.0923789166185
"567",1.07462257529123
"568",1.05168421848599
"569",1.18289752132159
"570",1.16712798861728
"571",1.02613050689657
"572",1.0767998628375
"573",1.04406201055921
"574",1.13777460067837
"575",0.95242279254258
"576",0.968581229564121
"577",1.03282513477779
"578",0.989074341121368
"579",1.08643205490884
"580",1.03307211000417
"581",1.04200639811804
"582",1.01725651512059
"583",1.0224372345526
"584",0.949700130149715
"585",0.930071649684263
"586",0.844987595602341
"587",0.900946871394163
"588",0.86637952662393
"589",0.971850342315131
"590",0.936285401661163
"591",0.943772501923239
"592",0.865653784858147
"593",0.746951306310299
"594",0.842908808081747
"595",0.782560429846674
"596",0.84404678828502
"597",0.727556937193171
"598",0.678640504722781
"599",0.718752973630529
"600",0.779659968676809
"601",0.655618495618855
"602",0.560572552714257
"603",0.568965170991762
"604",0.62207954473151
"605",0.528827421645333
"606",0.619005576770177
"607",0.443935606426494
"608",0.471209862694878
